grant_source,grantee,grant_date,grant_token_address,grant_amount,grant_name,grant_round,grant_type,grant_category,grant_distribution,grant_blockchain,dune_namespaces,dashboard_link,information_link
Optimism Collective,Synpress,3/1/2023,0x4200000000000000000000000000000000000042,91887,RetroPGF,2,retroactive,growth,claim,optimism,synthetix,,
Optimism Collective,Synthetix,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,synthetix,,
Optimism Collective,Umbra,1/1/2024,0x4200000000000000000000000000000000000042,74534.46,RetroPGF,3,retroactive,growth,vesting,optimism,umbra,,
Optimism Collective,Patrick Workman,1/1/2024,0x4200000000000000000000000000000000000042,60616.89,RetroPGF,3,retroactive,growth,vesting,optimism,unlock,,
Optimism Collective,VMEX Finance,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,vmex,,
Optimism Collective,Velodrome,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,"velodrome,velodrome_v2",,
Optimism Collective,Yearn,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,"yearn,yearn_finance",,
Optimism Collective,ZORA,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,zora,,
Optimism Collective,dForce,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,dforce,,
Optimism Collective,dm3 protocol,3/1/2023,0x4200000000000000000000000000000000000042,10197,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,dm3 protocol.,1/1/2024,0x4200000000000000000000000000000000000042,29813.79,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,0xPARC,3/1/2023,0x4200000000000000000000000000000000000042,206054,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,1W3,1/1/2024,0x4200000000000000000000000000000000000042,19875.86,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,abi-to-sol,1/1/2024,0x4200000000000000000000000000000000000042,58132.41,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Aerodrome Finance,1/1/2024,0x4200000000000000000000000000000000000042,104348.25,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Aestus Relay,1/1/2024,0x4200000000000000000000000000000000000042,97294.31,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Guild.xyz,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Akula,3/1/2023,0x4200000000000000000000000000000000000042,39664,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Alchemy,1/1/2024,0x4200000000000000000000000000000000000042,74534.46,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,DAC on OP Stack,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Alloy,1/1/2024,0x4200000000000000000000000000000000000042,77515.84,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Mike-Alphaday,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Ankr,3/1/2023,0x4200000000000000000000000000000000000042,8603,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,anotherblock,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,ApeWorX LTD,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Arbiter,1/1/2024,0x4200000000000000000000000000000000000042,52174.12,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,ARPA Randcast,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Atlantis World,3/1/2023,0x4200000000000000000000000000000000000042,23656,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,ERC-5560: Redeemable NFTs,3/1/2023,0x4200000000000000000000000000000000000042,1073,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Attestation Station Interface,3/1/2023,0x4200000000000000000000000000000000000042,44342,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,TechNERD Program,1/1/2024,0x4200000000000000000000000000000000000042,50461.82,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Xanny,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,AW House/Komorebi's Hacker House,1/1/2024,0x4200000000000000000000000000000000000042,76445.53,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Awesome Optimism,1/1/2024,0x4200000000000000000000000000000000000042,9937.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,AyaHQ,1/1/2024,0x4200000000000000000000000000000000000042,28291.29,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Bankless Academy,1/1/2024,0x4200000000000000000000000000000000000042,24357.86,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Bankless Academy,3/1/2023,0x4200000000000000000000000000000000000042,58067,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Taxman: The Web3 Income Tax Helper ,1/1/2024,0x4200000000000000000000000000000000000042,21371.52,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Base Punk,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,beaconcha.in,1/1/2024,0x4200000000000000000000000000000000000042,223603.39,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,beaconcha.in,3/1/2023,0x4200000000000000000000000000000000000042,105837,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Hyperledger Besu,3/1/2023,0x4200000000000000000000000000000000000042,48486,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Blobscan,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Blobscan,3/1/2023,0x4200000000000000000000000000000000000042,40012,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,0xs34n,1/1/2024,0x4200000000000000000000000000000000000042,24357.86,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Blockhead: track/visualize/explore all of crypto/DeFi/web3 in ONE interface!,1/1/2024,0x4200000000000000000000000000000000000042,38223.26,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Blocknative | Web3 Onboard,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Blockscout,3/1/2023,0x4200000000000000000000000000000000000042,65259,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Blockscout Block Explorer,1/1/2024,0x4200000000000000000000000000000000000042,198758.57,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,blst Cryptography Library,1/1/2024,0x4200000000000000000000000000000000000042,64596.53,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,blst by Supranational,3/1/2023,0x4200000000000000000000000000000000000042,40614,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Boardroom,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Boardroom,3/1/2023,0x4200000000000000000000000000000000000042,32480,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Bonding Curve Research Group,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,ERC1155 Bridge,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,BrightID,1/1/2024,0x4200000000000000000000000000000000000042,74534.46,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,BuidlGuidl,3/1/2023,0x4200000000000000000000000000000000000042,224174,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,🏰 BuidlGuidl,1/1/2024,0x4200000000000000000000000000000000000042,227602.91,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,BunnyAI,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Bware Labs,1/1/2024,0x4200000000000000000000000000000000000042,65585.86,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,BwareLabs,3/1/2023,0x4200000000000000000000000000000000000042,2218,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,CANDIDE Wallet,3/1/2023,0x4200000000000000000000000000000000000042,37889,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Candide,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Cannon-rs,1/1/2024,0x4200000000000000000000000000000000000042,47702.06,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Rust-cannon-template,3/1/2023,0x4200000000000000000000000000000000000042,5996,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,ChainList,1/1/2024,0x4200000000000000000000000000000000000042,76445.53,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Chainlist,3/1/2023,0x4200000000000000000000000000000000000042,49980,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,ChainPatrol - Real Time Security protecting the OP Collective,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,CharmVerse,1/1/2024,0x4200000000000000000000000000000000000042,109317.21,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Chronicle Labs,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Clique,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Clique,3/1/2023,0x4200000000000000000000000000000000000042,18035,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Coinpassport,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Commons Stack,1/1/2024,0x4200000000000000000000000000000000000042,69565.5,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Commons Stack,3/1/2023,0x4200000000000000000000000000000000000042,60038,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Token Engineering Commons,1/1/2024,0x4200000000000000000000000000000000000042,59627.57,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Paco Bytes,1/1/2024,0x4200000000000000000000000000000000000042,73252.54,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Copin.io,1/1/2024,0x4200000000000000000000000000000000000042,27826.2,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Covalent,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Crate-Crypto,3/1/2023,0x4200000000000000000000000000000000000042,12116,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,crate crypto,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Crowdmuse,1/1/2024,0x4200000000000000000000000000000000000042,32795.16,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Crust Network,1/1/2024,0x4200000000000000000000000000000000000042,74534.46,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,cryo,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,CryptoStats,3/1/2023,0x4200000000000000000000000000000000000042,18549,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,CryptoStats & CryptoFees.info,1/1/2024,0x4200000000000000000000000000000000000042,35451.08,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,CryptoZombies,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,CryptoZombies,3/1/2023,0x4200000000000000000000000000000000000042,130578,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,MultiBaas blockchain middleware,1/1/2024,0x4200000000000000000000000000000000000042,24844.82,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,P256Verifier,1/1/2024,0x4200000000000000000000000000000000000042,99379.28,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Dapp-Learning,1/1/2024,0x4200000000000000000000000000000000000042,39751.71,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Dapp-Learning,3/1/2023,0x4200000000000000000000000000000000000042,21627,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Dappnode,1/1/2024,0x4200000000000000000000000000000000000042,248448.21,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Optimism DAppNode Package,3/1/2023,0x4200000000000000000000000000000000000042,24704,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,DappRadar,1/1/2024,0x4200000000000000000000000000000000000042,76445.53,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Dasy,1/1/2024,0x4200000000000000000000000000000000000042,38548.73,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,DecentrAgora,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Decentraclasses,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,DeFi Africa,1/1/2024,0x4200000000000000000000000000000000000042,18429.39,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Wonderland,1/1/2024,0x4200000000000000000000000000000000000042,57218.12,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,6551 Studio,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Chaineye,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Chaineye,3/1/2023,0x4200000000000000000000000000000000000042,5680,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Defi-lab.xyz,1/1/2024,0x4200000000000000000000000000000000000042,40084.63,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Definomics labs,1/1/2024,0x4200000000000000000000000000000000000042,9937.93,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,Delegate,1/1/2024,0x4200000000000000000000000000000000000042,49689.64,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,delegation.tools,3/1/2023,0x4200000000000000000000000000000000000042,23641,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,DexKit,1/1/2024,0x4200000000000000000000000000000000000042,0,RetroPGF,3,retroactive,growth,vesting,optimism,,,
Optimism Collective,DexKit,3/1/2023,0x4200000000000000000000000000000000000042,2436,RetroPGF,2,retroactive,growth,claim,optimism,,,
Optimism Collective,Doris Protocol,1/1/2024,0x4200000000000000000000000000000000000042,4968.96,RetroPGF,3,retroactive,growth,vesting,optimism,,,
